StationName,AirTemperatureMean,AirTemperatureMax,AirTemperatureMaxDate
板橋,17.3,27.6,2020-01-01
板橋,17.3,27.6,2020-01-02
板橋,17.3,27.6,2020-01-03
板橋,17.3,27.6,2020-01-04
板橋,17.3,27.6,2020-01-05
板橋,17.3,27.6,2020-01-06
板橋,17.3,27.6,2020-01-07
板橋,17.3,27.6,2020-01-08
板橋,17.3,27.6,2020-01-09
板橋,17.3,27.6,2020-01-10
板橋,17.3,27.6,2020-01-11
板橋,17.3,27.6,2020-01-12
板橋,17.3,27.6,2020-01-13
板橋,17.3,27.6,2020-01-14
板橋,17.3,27.6,2020-01-15
板橋,17.3,27.6,2020-01-16
板橋,17.3,27.6,2020-01-17
板橋,17.3,27.6,2020-01-18
板橋,17.3,27.6,2020-01-19
板橋,17.3,27.6,2020-01-20
板橋,17.3,27.6,2020-01-21
板橋,17.3,27.6,2020-01-22
板橋,17.3,27.6,2020-01-23
板橋,17.3,27.6,2020-01-24
板橋,17.3,27.6,2020-01-25
板橋,17.3,27.6,2020-01-26
板橋,17.3,27.6,2020-01-27
板橋,17.3,27.6,2020-01-28
板橋,17.3,27.6,2020-01-29
板橋,17.3,27.6,2020-01-30
板橋,17.3,27.6,2020-01-31
板橋,18.1,29.6,2020-02-01
板橋,18.1,29.6,2020-02-02
板橋,18.1,29.6,2020-02-03
板橋,18.1,29.6,2020-02-04
板橋,18.1,29.6,2020-02-05
板橋,18.1,29.6,2020-02-06
板橋,18.1,29.6,2020-02-07
板橋,18.1,29.6,2020-02-08
板橋,18.1,29.6,2020-02-09
板橋,18.1,29.6,2020-02-10
板橋,18.1,29.6,2020-02-11
板橋,18.1,29.6,2020-02-12
板橋,18.1,29.6,2020-02-13
板橋,18.1,29.6,2020-02-14
板橋,18.1,29.6,2020-02-15
板橋,18.1,29.6,2020-02-16
板橋,18.1,29.6,2020-02-17
板橋,18.1,29.6,2020-02-18
板橋,18.1,29.6,2020-02-19
板橋,18.1,29.6,2020-02-20
板橋,18.1,29.6,2020-02-21
板橋,18.1,29.6,2020-02-22
板橋,18.1,29.6,2020-02-23
板橋,18.1,29.6,2020-02-24
板橋,18.1,29.6,2020-02-25
板橋,18.1,29.6,2020-02-26
板橋,18.1,29.6,2020-02-27
板橋,18.1,29.6,2020-02-28
板橋,18.1,29.6,2020-02-29
板橋,20.3,32.8,2020-03-01
板橋,20.3,32.8,2020-03-02
板橋,20.3,32.8,2020-03-03
板橋,20.3,32.8,2020-03-04
板橋,20.3,32.8,2020-03-05
板橋,20.3,32.8,2020-03-06
板橋,20.3,32.8,2020-03-07
板橋,20.3,32.8,2020-03-08
板橋,20.3,32.8,2020-03-09
板橋,20.3,32.8,2020-03-10
板橋,20.3,32.8,2020-03-11
板橋,20.3,32.8,2020-03-12
板橋,20.3,32.8,2020-03-13
板橋,20.3,32.8,2020-03-14
板橋,20.3,32.8,2020-03-15
板橋,20.3,32.8,2020-03-16
板橋,20.3,32.8,2020-03-17
板橋,20.3,32.8,2020-03-18
板橋,20.3,32.8,2020-03-19
板橋,20.3,32.8,2020-03-20
板橋,20.3,32.8,2020-03-21
板橋,20.3,32.8,2020-03-22
板橋,20.3,32.8,2020-03-23
板橋,20.3,32.8,2020-03-24
板橋,20.3,32.8,2020-03-25
板橋,20.3,32.8,2020-03-26
板橋,20.3,32.8,2020-03-27
板橋,20.3,32.8,2020-03-28
板橋,20.3,32.8,2020-03-29
板橋,20.3,32.8,2020-03-30
板橋,20.3,32.8,2020-03-31
板橋,20.4,32.1,2020-04-01
板橋,20.4,32.1,2020-04-02
板橋,20.4,32.1,2020-04-03
板橋,20.4,32.1,2020-04-04
板橋,20.4,32.1,2020-04-05
板橋,20.4,32.1,2020-04-06
板橋,20.4,32.1,2020-04-07
板橋,20.4,32.1,2020-04-08
板橋,20.4,32.1,2020-04-09
板橋,20.4,32.1,2020-04-10
板橋,20.4,32.1,2020-04-11
板橋,20.4,32.1,2020-04-12
板橋,20.4,32.1,2020-04-13
板橋,20.4,32.1,2020-04-14
板橋,20.4,32.1,2020-04-15
板橋,20.4,32.1,2020-04-16
板橋,20.4,32.1,2020-04-17
板橋,20.4,32.1,2020-04-18
板橋,20.4,32.1,2020-04-19
板橋,20.4,32.1,2020-04-20
板橋,20.4,32.1,2020-04-21
板橋,20.4,32.1,2020-04-22
板橋,20.4,32.1,2020-04-23
板橋,20.4,32.1,2020-04-24
板橋,20.4,32.1,2020-04-25
板橋,20.4,32.1,2020-04-26
板橋,20.4,32.1,2020-04-27
板橋,20.4,32.1,2020-04-28
板橋,20.4,32.1,2020-04-29
板橋,20.4,32.1,2020-04-30
板橋,26.6,35.6,2020-05-01
板橋,26.6,35.6,2020-05-02
板橋,26.6,35.6,2020-05-03
板橋,26.6,35.6,2020-05-04
板橋,26.6,35.6,2020-05-05
板橋,26.6,35.6,2020-05-06
板橋,26.6,35.6,2020-05-07
板橋,26.6,35.6,2020-05-08
板橋,26.6,35.6,2020-05-09
板橋,26.6,35.6,2020-05-10
板橋,26.6,35.6,2020-05-11
板橋,26.6,35.6,2020-05-12
板橋,26.6,35.6,2020-05-13
板橋,26.6,35.6,2020-05-14
板橋,26.6,35.6,2020-05-15
