StationName,AirTemperatureMean,AirTemperatureMax,AirTemperatureMaxDate
高雄,18.3,26.3,2021-01-01
高雄,18.3,26.3,2021-01-02
高雄,18.3,26.3,2021-01-03
高雄,18.3,26.3,2021-01-04
高雄,18.3,26.3,2021-01-05
高雄,18.3,26.3,2021-01-06
高雄,18.3,26.3,2021-01-07
高雄,18.3,26.3,2021-01-08
高雄,18.3,26.3,2021-01-09
高雄,18.3,26.3,2021-01-10
高雄,18.3,26.3,2021-01-11
高雄,18.3,26.3,2021-01-12
高雄,18.3,26.3,2021-01-13
高雄,18.3,26.3,2021-01-14
高雄,18.3,26.3,2021-01-15
高雄,18.3,26.3,2021-01-16
高雄,18.3,26.3,2021-01-17
高雄,18.3,26.3,2021-01-18
高雄,18.3,26.3,2021-01-19
高雄,18.3,26.3,2021-01-20
高雄,18.3,26.3,2021-01-21
高雄,18.3,26.3,2021-01-22
高雄,18.3,26.3,2021-01-23
高雄,18.3,26.3,2021-01-24
高雄,18.3,26.3,2021-01-25
高雄,18.3,26.3,2021-01-26
高雄,18.3,26.3,2021-01-27
高雄,18.3,26.3,2021-01-28
高雄,18.3,26.3,2021-01-29
高雄,18.3,26.3,2021-01-30
高雄,18.3,26.3,2021-01-31
高雄,20.8,27.3,2021-02-01
高雄,20.8,27.3,2021-02-02
高雄,20.8,27.3,2021-02-03
高雄,20.8,27.3,2021-02-04
高雄,20.8,27.3,2021-02-05
高雄,20.8,27.3,2021-02-06
高雄,20.8,27.3,2021-02-07
高雄,20.8,27.3,2021-02-08
高雄,20.8,27.3,2021-02-09
高雄,20.8,27.3,2021-02-10
高雄,20.8,27.3,2021-02-11
高雄,20.8,27.3,2021-02-12
高雄,20.8,27.3,2021-02-13
高雄,20.8,27.3,2021-02-14
高雄,20.8,27.3,2021-02-15
高雄,20.8,27.3,2021-02-16
高雄,20.8,27.3,2021-02-17
高雄,20.8,27.3,2021-02-18
高雄,20.8,27.3,2021-02-19
高雄,20.8,27.3,2021-02-20
高雄,20.8,27.3,2021-02-21
高雄,20.8,27.3,2021-02-22
