StationName,AirTemperatureMean,AirTemperatureMax,AirTemperatureMaxDate
新屋,14.6,26.2,2021-01-01
新屋,14.6,26.2,2021-01-02
新屋,14.6,26.2,2021-01-03
新屋,14.6,26.2,2021-01-04
新屋,14.6,26.2,2021-01-05
新屋,14.6,26.2,2021-01-06
新屋,14.6,26.2,2021-01-07
新屋,14.6,26.2,2021-01-08
新屋,14.6,26.2,2021-01-09
新屋,14.6,26.2,2021-01-10
新屋,14.6,26.2,2021-01-11
新屋,14.6,26.2,2021-01-12
新屋,14.6,26.2,2021-01-13
新屋,14.6,26.2,2021-01-14
新屋,14.6,26.2,2021-01-15
新屋,14.6,26.2,2021-01-16
新屋,14.6,26.2,2021-01-17
新屋,14.6,26.2,2021-01-18
新屋,14.6,26.2,2021-01-19
新屋,14.6,26.2,2021-01-20
新屋,14.6,26.2,2021-01-21
新屋,14.6,26.2,2021-01-22
新屋,14.6,26.2,2021-01-23
新屋,14.6,26.2,2021-01-24
新屋,14.6,26.2,2021-01-25
新屋,14.6,26.2,2021-01-26
新屋,14.6,26.2,2021-01-27
新屋,14.6,26.2,2021-01-28
新屋,14.6,26.2,2021-01-29
新屋,14.6,26.2,2021-01-30
新屋,14.6,26.2,2021-01-31
新屋,16.7,24.4,2021-02-01
新屋,16.7,24.4,2021-02-02
新屋,16.7,24.4,2021-02-03
新屋,16.7,24.4,2021-02-04
新屋,16.7,24.4,2021-02-05
新屋,16.7,24.4,2021-02-06
新屋,16.7,24.4,2021-02-07
新屋,16.7,24.4,2021-02-08
新屋,16.7,24.4,2021-02-09
新屋,16.7,24.4,2021-02-10
新屋,16.7,24.4,2021-02-11
新屋,16.7,24.4,2021-02-12
新屋,16.7,24.4,2021-02-13
新屋,16.7,24.4,2021-02-14
新屋,16.7,24.4,2021-02-15
新屋,16.7,24.4,2021-02-16
新屋,16.7,24.4,2021-02-17
新屋,16.7,24.4,2021-02-18
新屋,16.7,24.4,2021-02-19
新屋,16.7,24.4,2021-02-20
新屋,16.7,24.4,2021-02-21
新屋,16.7,24.4,2021-02-22
新屋,16.7,24.4,2021-02-23
新屋,16.7,24.4,2021-02-24
新屋,16.7,24.4,2021-02-25
新屋,16.7,24.4,2021-02-26
新屋,16.7,24.4,2021-02-27
新屋,16.7,24.4,2021-02-28
新屋,17.9,26.5,2021-03-01
新屋,17.9,26.5,2021-03-02
新屋,17.9,26.5,2021-03-03
新屋,17.9,26.5,2021-03-04
新屋,17.9,26.5,2021-03-05
新屋,17.9,26.5,2021-03-06
新屋,17.9,26.5,2021-03-07
新屋,17.9,26.5,2021-03-08
新屋,17.9,26.5,2021-03-09
新屋,17.9,26.5,2021-03-10
新屋,17.9,26.5,2021-03-11
新屋,17.9,26.5,2021-03-12
新屋,17.9,26.5,2021-03-13
新屋,17.9,26.5,2021-03-14
新屋,17.9,26.5,2021-03-15
新屋,17.9,26.5,2021-03-16
新屋,17.9,26.5,2021-03-17
新屋,17.9,26.5,2021-03-18
新屋,17.9,26.5,2021-03-19
新屋,17.9,26.5,2021-03-20
新屋,17.9,26.5,2021-03-21
新屋,17.9,26.5,2021-03-22
新屋,17.9,26.5,2021-03-23
新屋,17.9,26.5,2021-03-24
新屋,17.9,26.5,2021-03-25
新屋,17.9,26.5,2021-03-26
新屋,17.9,26.5,2021-03-27
新屋,17.9,26.5,2021-03-28
新屋,17.9,26.5,2021-03-29
新屋,17.9,26.5,2021-03-30
新屋,17.9,26.5,2021-03-31
新屋,21.2,29.8,2021-04-01
新屋,21.2,29.8,2021-04-02
新屋,21.2,29.8,2021-04-03
新屋,21.2,29.8,2021-04-04
新屋,21.2,29.8,2021-04-05
新屋,21.2,29.8,2021-04-06
新屋,21.2,29.8,2021-04-07
新屋,21.2,29.8,2021-04-08
新屋,21.2,29.8,2021-04-09
新屋,21.2,29.8,2021-04-10
新屋,21.2,29.8,2021-04-11
新屋,21.2,29.8,2021-04-12
新屋,21.2,29.8,2021-04-13
新屋,21.2,29.8,2021-04-14
新屋,21.2,29.8,2021-04-15
新屋,21.2,29.8,2021-04-16
新屋,21.2,29.8,2021-04-17
新屋,21.2,29.8,2021-04-18
新屋,21.2,29.8,2021-04-19
新屋,21.2,29.8,2021-04-20
新屋,21.2,29.8,2021-04-21
新屋,21.2,29.8,2021-04-22
新屋,21.2,29.8,2021-04-23
新屋,21.2,29.8,2021-04-24
新屋,21.2,29.8,2021-04-25
新屋,21.2,29.8,2021-04-26
