StationName,AirTemperatureMean,AirTemperatureMax,AirTemperatureMaxDate
大武,20.0,31.2,2018-01-01
大武,20.0,31.2,2018-01-02
大武,20.0,31.2,2018-01-03
大武,20.0,31.2,2018-01-04
大武,20.0,31.2,2018-01-05
大武,20.0,31.2,2018-01-06
大武,20.0,31.2,2018-01-07
大武,20.0,31.2,2018-01-08
大武,20.0,31.2,2018-01-09
大武,20.0,31.2,2018-01-10
大武,20.0,31.2,2018-01-11
大武,20.0,31.2,2018-01-12
大武,20.0,31.2,2018-01-13
大武,20.0,31.2,2018-01-14
大武,20.0,31.2,2018-01-15
大武,20.0,31.2,2018-01-16
大武,20.0,31.2,2018-01-17
大武,20.0,31.2,2018-01-18
大武,20.0,31.2,2018-01-19
大武,20.0,31.2,2018-01-20
大武,20.0,31.2,2018-01-21
大武,20.0,31.2,2018-01-22
大武,20.0,31.2,2018-01-23
大武,20.0,31.2,2018-01-24
大武,20.0,31.2,2018-01-25
大武,20.0,31.2,2018-01-26
大武,20.0,31.2,2018-01-27
大武,20.0,31.2,2018-01-28
大武,20.0,31.2,2018-01-29
大武,20.0,31.2,2018-01-30
大武,20.0,31.2,2018-01-31
大武,19.8,30.2,2018-02-01
大武,19.8,30.2,2018-02-02
大武,19.8,30.2,2018-02-03
大武,19.8,30.2,2018-02-04
大武,19.8,30.2,2018-02-05
大武,19.8,30.2,2018-02-06
大武,19.8,30.2,2018-02-07
大武,19.8,30.2,2018-02-08
大武,19.8,30.2,2018-02-09
大武,19.8,30.2,2018-02-10
大武,19.8,30.2,2018-02-11
大武,19.8,30.2,2018-02-12
大武,19.8,30.2,2018-02-13
大武,19.8,30.2,2018-02-14
大武,19.8,30.2,2018-02-15
大武,19.8,30.2,2018-02-16
大武,19.8,30.2,2018-02-17
大武,19.8,30.2,2018-02-18
大武,19.8,30.2,2018-02-19
大武,19.8,30.2,2018-02-20
大武,19.8,30.2,2018-02-21
大武,19.8,30.2,2018-02-22
大武,19.8,30.2,2018-02-23
大武,19.8,30.2,2018-02-24
大武,19.8,30.2,2018-02-25
大武,19.8,30.2,2018-02-26
大武,19.8,30.2,2018-02-27
大武,19.8,30.2,2018-02-28
大武,22.7,36.6,2018-03-01
大武,22.7,36.6,2018-03-02
大武,22.7,36.6,2018-03-03
大武,22.7,36.6,2018-03-04
大武,22.7,36.6,2018-03-05
大武,22.7,36.6,2018-03-06
大武,22.7,36.6,2018-03-07
大武,22.7,36.6,2018-03-08
大武,22.7,36.6,2018-03-09
大武,22.7,36.6,2018-03-10
大武,22.7,36.6,2018-03-11
大武,22.7,36.6,2018-03-12
大武,22.7,36.6,2018-03-13
大武,22.7,36.6,2018-03-14
大武,22.7,36.6,2018-03-15
大武,22.7,36.6,2018-03-16
大武,22.7,36.6,2018-03-17
